node_id,name,in_corpus,case,year
633034,"Ranjit
Misser	v.  Ramudar Singh",False,,
282977,"Bandiram Mookerjee  v.  Purna
Chandra	 Roy C",False,,
1695348,Wajuddi Pramanik v. Md. Balaki	 Moral,False,,
133024,,True,Kidar_Lall_Seal_And_Another_vs_Hari_Lall_Seal_on_18_December_1951,1951.0
1626845,ss. 82,False,,
1916188,92,False,,
243421,s. 43,False,,
3482533,Property Act,False,,
812810,"Rani Chhatra Kumari  v.
Mohan Bikram",False,,
942668,Mohammad Sher Khan v. Seth Swami Dayal,False,,
102524,section  60,False,,
1476197,sections 91,False,,
1444379,101,False,,
645212,105,False,,
1544897,"Hira Singh v.	 Jai
Singh",False,,
1566753,Ganesh Lal v. Charan Singh,False,,
1907896,section 43,False,,
1643769,"Virappa	  v.
Periakaruppan",False,,
330852,,True,Kumar_Pashupatinath_Malia_Another_vs_Deba_Prosanna_Mukherjee_on_4_May_1951,1951.0
108841579,Bengal  Money Lenders Act,False,,
147592319,s. 2 (22),False,,
1832764,section 110,False,,
180558,"Mrityunjay Mitra v.  Satis  Chandra
Banerji",False,,
1025069,"Jadu
Nath  Roy v. Kshitish Chandra Acharyya",False,,
1039638,"Shibnath Singh
Ray v. Sheikh Saberuddin Ahmad",False,,
549509,Raja Shri Prakash Singh v. The Allahabad Bank	Ltd.,False,,
359671,"Renula Bose v.
Manmatha  Nath Bose",False,,
1198432,"Ram
Kinkar	Banerjee  v. Satya Charan Srimani",False,,
1284931,"1)  and  Jagadamba
Loan Co. v. Raja Shiba Prasad Singh",False,,
1580235,Promode Kumar Roy v. Nikhil Bhusan  Mukho-,False,,
153292751,,True,Logendra_Nath_Jha_And_Ors_vs_Shri_Polailal_Biswas_on_24_May_1951,1951.0
724142,324,False,,
1290514,section 439,False,,
1667941,section 439,False,,
59912,"Logendranath Jha v.  Shri  Polailal
	      Biswas",True,Logendranath_Jha_Others_vs_Shri_Polailal_Biswas_on_24_May_1951,1951.0
1487146,s.	423,False,,
701899,,True,Mothey_Anja_Ratna_Raja_Kumar_vs_Koney_Narayana_Rao_And_Ors_on_23_November_1951,1951.0
1548783,'Ananthaya v. Vishnu,False,,
1870386,"Mummareddi	Nagi
Reddi v.  Pitti	 Durairaja Naidu",True,Mummareddi_Nagi_Reddi_And_Others_vs_Pitti_Durairaja_Naidu_And_Others_on_8_May_1951,1951.0
1412375,"Mr.	 Jagrani  v.
Gaya",False,,
1732642,"Bala
Dhondi v. Baya",False,,
71904,Bijoya Gopal v. Krishna Mahishi,False,,
1221097,article 91,False,,
1312011,Article	 125,False,,
1423714,,True,Raja_Braja_Sundar_Deb_vs_Moni_Behara_And_Others_on_27_March_1951,1951.0
1405190,section 145,False,,
1551554,"article
47",False,,
1799967,article 144,False,,
41222139,Orissa Tenancy Act,False,,
1286874,Lakshmidhar Misra v. Rangalal,False,,
1642495,Asrabulla  v.  Kiamatulla,False,,
1154131,section  147,False,,
103447,section  2,False,,
907531,,True,Ram_Dhan_Lal_And_Others_vs_Radhe_Sham_And_Others_on_19_March_1951,1951.0
1049882,,True,Ram_Kumar_Das_vs_Jagadish_Chandra_Deb_Dhabal_Deband_on_26_November_1951,1951.0
709717,section 110,False,,
349627,section 116,False,,
40472258,Ram Singh & Ors. v. The State of Delhi,True,Ram_Singh_And_Ors_vs_The_State_Of_Delhi_And_Anr_on_6_April_1951,1951.0
15429650,section 3(1)(a)(ii),False,,
43023,Brij Bhushan and Another v. The State of Delhi,False,,
456839,S.C.R. 605] and Romesh Thappar v. The State of Madras,False,,
1382411,The State of Bombay v. Atma Ram Sridhar Vaidya,True,The_State_Of_Bombay_vs_Atma_Ram_Sridhar_Vaidya_on_25_January_1951,1951.0
345634,section 153A,False,,
959860,Ram Singh v. The State of Delhi,True,Ram_Singh_vs_The_State_Of_Delhi_And_Anotherbalraj_on_6_April_1951,1951.0
1682669,article  82,False,,
815602,Chidambaram Pillai  v.	Emperor,False,,
432276,,True,Sant_Lal_Mahton_vs_Kamala_Prasad_on_17_October_1951,1951.0
1453009,section 20,False,,
436447,Article	 116,False,,
429242,Md. Moizuddin v. Nalini Bala (A.I.R.,False,,
399972,"137), Lal Singh  v.  Gulab	 Rai
(I.L.R.",False,,
880040,section 3,False,,
180091,Srinivas Ram Kumar v. Mahabir Prasad,True,Srinivas_Ram_Kumar_vs_Mahabir_Prasad_And_Others_on_9_February_1951,1951.0
1710258,Bibhabati v.  Ramendra  Narayan,False,,
1886825,"Babu Raja Mohan Manucha v.
Babu Manzoor",False,,
440324,"State of Seraikella and  Others
v. Union of India and Another",True,State_Of_Seraikella_vs_Union_Of_India_And_Another_Suit_No_1_Of_on_6_April_1951,1951.0
1697087,Article  374 (2),False,,
616903,Article	 363 (1),False,,
1280300,Art. 361 (3).,False,,
154274948,section 204,False,,
110654976,"Section	 204
(2)",False,,
1370684,Article 363,False,,
171240,Article 374,False,,
9349965,article 374 (1),False,,
528655,articles 368 (1),False,,
182875226,section 6 (5),False,,
179074363,section 80,False,,
1415462,article 300,False,,
656658,Keshavan Madhava Menon v. The State of Bombay,False,,
127482014,Gaming Act,False,,
172525301,101,False,,
31699911,section 117,False,,
17047024,section	 214,False,,
1964203,Bhagchand Dagadusa v. Secretary of  State,False,,
1913374,,True,Sukhdev_Singh_vs_Maharaja_Bahadur_Of_Gidhaur_on_2_May_1951,1951.0
930621,section	 144,False,,
472868,"Kali
Prasad v. Ananda Rai",False,,
1035827,Narayan Singh v. Niranjan Chakravarti,False,,
1832450,"1)  and  Durga
Prasad Singh v. Braja Nath Bose",False,,
1747883,,True,Thakur_Rudreshwari_Prasad_Sinha_vs_Srimati_Rani_Probhabhati_And_Others_on_26_October_1951,1951.0
119552888,section 47,False,,
706842,"Leelanund  Singh  v.	 Thakoor   Munranjan
Singh",False,,
967999,Singh v. Lelanund Singh,False,,
63755459,section 8,False,,
334293,1950] S.C.R. 869) and The State of Bombay and Another v. F. N. Balsara,True,The_State_Of_Bombay_And_Another_vs_F_N_Balsara_on_25_May_1951,1951.0
4377279,"Bombay Prohibition Act, 1949",False,,
49206799,s. 297(1) (a),False,,
56587736,s. 2	(24),False,,
146508872,53,False,,
192382714,139 (c),False,,
177063833,13,False,,
110155406,24 (1) (a),False,,
94324342,s. 40 (1) (b),False,,
187941440,ss. 136  (1),False,,
34776269,"Article	 132
(1)",False,,
21887562,Bombay Abkari Act,False,,
121154970,Sections 12,False,,
32813850,13,False,,
172404059,sections 23,False,,
129385746,24,False,,
48160844,sections 30,False,,
181779399,38,False,,
164087852,section 44,False,,
74899478,section 39,False,,
18332625,section 40,False,,
35426687,section 41,False,,
20938320,"section
45",False,,
99667156,section	 52,False,,
20470858,section 53,False,,
135750909,section 54,False,,
31499666,Sections 118,False,,
160995535,119,False,,
110658244,section 121,False,,
144170568,Section  136  (1),False,,
94271868,section 65,False,,
175150427,section 139 (c),False,,
42340866,section 147,False,,
116137678,Sections  23  (a),False,,
80624421,24 (1) (a),False,,
172357920,section 297,False,,
1546265,Ralla Ram v. The Province of East Punjab,False,,
1041127,Miss Kishori Shetty v. The King,False,,
882976,"The Province of Madras v. Boddu  Paidanna	 and
Sons",False,,
150948751,"Bihar  and Orissa Excise Act, 1915",False,,
398609,s. 297 (1) (a),False,,
173593657,"Spirits
Act",False,,
87312397,"In the Bengal	 Excise	 Act,  1909",False,,
95392112,"Punjab
Excise	Act,  1914",False,,
75759511,"U.P. Excise Act, 1910",False,,
20268135,section 45,False,,
124450258,section 143,False,,
5991724,section 40,False,,
1256541,Chintaman  Rao v. The State of Madhya Pradesh,False,,
148295192,sections 12(c),False,,
65658709,Section 12 (d),False,,
194442572,Section 13 (b),False,,
1891720,"Drugs Act, 1940",False,,
99740046,section 24(1)(b),False,,
194927016,section 40(1) (c) (i),False,,
166077659,section	40(1)(c),False,,
140909350,section 47,False,,
177745789,section 43,False,,
102931282,section  40(1)(b),False,,
164248007,"Public Security Measures Act, 1948",False,,
493664,(3)3,False,,
987059,,True,Tulsiram_Kanu_vs_The_State_on_29_January_1951,1951.0
989759,Section 114,False,,
1097199,"Civil  Appeal  ,No.  63	  of
1952Ameerunnissa  Begum	 v. Mahboob Begum",True,Ameerunnissa_Begum_And_Others_vs_Mahboob_Begum_And_Others_on_9_December_1952,1952.0
1054881,Art. 14 (1).,False,,
1443323,,True,Amjad_Khan_vs_The_State_on_20_March_1952,1952.0
1499794,section	 97,False,,
1985227,section 102,False,,
732701,"Bhatia  Co-operative  Housing
Society	 Ltd.  v. D. C. Patel",True,Bhatia_Co_Operative_Housingsociety_vs_D_C_Patel_on_5_November_1952,1952.0
99335307,Section 4,False,,
99131461,s. 4 (1),False,,
46579982,"section
28",False,,
69660052,section 4 (1),False,,
7911239,section 15,False,,
4295421,section  54,False,,
1879190,section	108,False,,
1350925,,True,Chelloor_Mankkal_Narayan_Ittiravi_vs_State_Of_Travancore_Cochin_on_10_November_1952,1952.0
1326844,Section 409,False,,
194391,Section 136,False,,
1062869,"Section
155",False,,
48127346,"Section
161",False,,
970675,Section 389,False,,
513074,109,False,,
752609,Section 385,False,,
974300,Section 259,False,,
1243353,Section 342,False,,
258864,,True,Chhotabrai_Jethabai_Patel_And_Co_vs_The_State_Of_Madhya_Pradesh_And_Other_on_22_December_1952,1952.0
9352079,"Madhya	Pradesh	 Abolition of Proprietary  Rights  (Estates,
Mahals	and  Alienated Lands) Act, 1950",False,,
176858526,S. 4 (3),False,,
41435504,s. 3,False,,
45759,Visheshwar Rao v. The State of Madhya Pradesh,True,Visweshwar_Rao_vs_The_State_Of_Madhya_Pradesh_And_Other_on_27_May_1952,1952.0
18291589,"Court, and the Act",False,,
199132673,section 4,False,,
122539580,Section 6,False,,
75597284,section 3 (25),False,,
437710,"Mohanlal
Hargovind  of  Jubbulpore  v.  Commissioner  of	 Income-tax,
Central Provinces and Berar, Nagpur",False,,
187359479,section  4	 (1),False,,
497638,,True,Darshan_Singh_vs_State_Of_Punjab_Attar_Singhv_State_Of_on_5_December_1952,1952.0
1897847,section 120-B,False,,
229269,Exports Act,False,,
697591,section	 342,False,,
1156375,,True,Dhiyan_Singh_And_Anr_vs_Jugal_Kishore_And_Anr_on_22_February_1952,1952.0
1962138,,True,Gur_Narain_Das_And_Another_vs_Gur_Tahal_Das_And_Others_on_16_May_1952,1952.0
590274,Vellaiyappa v. Natarajan,False,,
309469,,True,Gurbachan_Singh_vs_The_State_Of_Bombay_And_Another_on_7_May_1952,1952.0
1636756,228,False,,
106068895,"article
18  (1)",False,,
5441611,section 27 (1),False,,
79739352,section 27  (4),False,,
406910,,True,Joshi_Girjadharji_And_Another_vs_Lachmanji_Panth_And_Others_on_25_April_1952,1952.0
163370428,U.P.  Debt  Redemption Act,False,,
143017354,sec.  21,False,,
11691178,sec. 2 (9),False,,
144916388,section 8,False,,
189396572,sections 9,False,,
149572883,10,False,,
68918358,section 2 (2),False,,
186018139,section 2(6),False,,
187393293,Section 2(17),False,,
70688450,section 2(3),False,,
1949862,"1), Kathi Raning Rawat v. The State of  Saurashtra",True,Kathi_Raning_Rawat_vs_The_State_Of_Saurashtra_on_27_February_1952,1952.0
37788,sec. 34,False,,
668722,sec. 11,False,,
1977541,sec. 9,False,,
184660633,"Criminal Appeal
No.  297  of  1951, The State of West Bengal  v.  Anwar	 Ali
Sarkar",True,The_State_Of_West_Bengal_vs_Anwar_Ali_Sarkar_on_11_January_1952,1952.0
1007660,section 5,False,,
1942013,article 15 (1),False,,
211089,16,False,,
1257136,sections 183,False,,
454796,189,False,,
276703,190,False,,
66955,212,False,,
1865807,216,False,,
1522870,224,False,,
455468,307,False,,
1227795,"Section
5(1)",False,,
4266,308,False,,
329571,392,False,,
1461463,134(1)(c),False,,
245740,section 5 (1),False,,
948916,Keshardeo Chamria v. Radha Kissen Chamria,True,Keshardeo_Chamria_vs_Radha_Kissen_Chamria_And_Othersradha_on_30_October_1952,1952.0
1346484,Section	 115,False,,
1228992,section	151,False,,
1464344,section  48,False,,
249603,section 47,False,,
956192,section 104,False,,
1914005,section 105,False,,
333151,"Vide
Akshia Pillai v. Govindarajulu Chetty",False,,
147371,"Govinda  Padayachi
v.  Velu  Murugiah Chettiar",False,,
1144998,Gulabohand   Bangur  v.	 Kabiruddin  Ahmed,False,,
1806917,"Venkatagiri  Ayyangar  v.  Hindu   Religious
Endowments   Board,  Madras",False,,
6467043,section 116,False,,
1533020,,True,Mahant_Pragdasji_Guru_Bhagwandasji_vs_Patel_Ishwarlalbhai_Narsibhai_on_7_March_1952,1952.0
1036851,"Abdur Rahim v.  Barkat
Ali",False,,
834589,,True,Makhan_Singh_vs_State_Of_Punjab_And_Connected_Appeals_on_2_September_1952,1952.0
8643255,s. 3,False,,
1760044,Art. 359(1),False,,
1018568,Art. 352,False,,
1594774,article 359,False,,
618177,Art.	32(3).,False,,
452476,Art.  226(1),False,,
106261781,s. 3(2)(15)(i),False,,
49783167,s. 40,False,,
19988440,ss. 3(1),False,,
74529,Art. 372,False,,
58100768,Section 48(1),False,,
28366692,Section 48(2),False,,
316192,"1), and King-Emperor v. Vimalabai Deshpande",False,,
147929,Articles 358,False,,
1788368,"Girindra Nath	Banerjee  v.
Birendra Nath Pal",False,,
465922,"District
Magistrate,  Trivandrum v. K. C. Mammen Mappillal",False,,
721271,Matthen v. District Magistrate of Trivandrum,False,,
1432437,King-Emperor  v.  Sibnath	Banerji,False,,
12910,Art. 225,False,,
1921761,375,False,,
32430132,s. 10,False,,
34082080,s. 45(1),False,,
1732853,"Criminal
Law  (Amendment) Act",False,,
1070355,Alam Khan v. The Crown,False,,
835938,,True,Mohanlal_Goenka_vs_Benoy_Krishna_Mukherjeeand_Others_on_9_December_1952,1952.0
16552209,s. 41,False,,
39530104,s. 39,False,,
56600062,151,False,,
1099668,"Annada Kumar Roy
and Another v. Sheik Madan and Others",False,,
121631892,section 11,False,,
72758209,section 12-A,False,,
36484389,section 11,False,,
180385621,section 13,False,,
901887,"Abhoy Kanta Gohain v.  Gopinath
Deb Goswami and Others",False,,
1937976,"Under the Patents
Act",False,,
1383115,Gurdeo Singh V. Chandrika Singh,False,,
274576,"Chandrikah
Singh v. Rashbehary Singh",False,,
587260,Rajlakshmi  Dasee  v.  Katyayani Dasee,False,,
842028,"2), (2) Baghubir Saran and Another  v.
Hori  Lal  and	Another",False,,
722532,Pensions' Act,False,,
51447063,section	21,False,,
1140709,,True,Mohd_Amin_And_Others_vs_Vakil_Ahmed_And_Others_on_22_October_1952,1952.0
1874830,Guardian and Wards Act,False,,
1574616,1) and Phool Kaur v. Pem Kaur,True,Musammat_Phool_Kuer_vs_Musammat_Pem_Kuer_And_Another_Pandit_on_24_April_1952,1952.0
1807847,Prasad v.  Shyam   Kumari,False,,
187606,Mata  Prasad v. Nageshar Sahai,False,,
584197,section 41,False,,
801837,,True,Nar_Hari_Sastri_And_Others_vs_Shri_Badrinath_Temple_Committee_on_9_May_1952,1952.0
113248597,Temple Act,False,,
54775243,section 25,False,,
74098888,Section 25 (1)(m),False,,
44945689,section 4,False,,
110907494,section 3 (b),False,,
51752553,"section
2",False,,
109477332,Section  23,False,,
1252014,"Pannalal	 and
Another	 v.  Mst",True,Pannalal_And_Another_vs_Mst_Naraini_And_Others_on_7_March_1952,1952.0
617376,3) Vide Brij Narain v. Mangla Prasad,False,,
487972,Bankey Lal v. Durga All,False,,
1632245,"Sat  Narain  v.
Das",False,,
303875,1)   Vide  Kameswaramma v. Venkatasubba,False,,
1042719,Surajmal v. Motiram,False,,
1230342,,True,Raj_Bajrang_Bahadur_Singh_vs_Thakurain_Bakhtraj_Kuer_on_7_November_1952,1952.0
1481962,"Raj Lakshmi	Dasi
v.  Banamali  Sen",True,Raj_Lakshmi_Dasi_And_Others_vs_Banamali_Sen_And_Othersbholanath_Sen_on_27_October_1952,1952.0
53149,Rajlakshmi v. Bholanath Sen,False,,
742973,section 10,False,,
933844,"Hook  v.  Administrator-General  of
Bengal",False,,
291273,section 11,False,,
824782,section 73,False,,
1990166,sections 9,False,,
1517117,18,False,,
2587,30,False,,
63739,section 58,False,,
507127,section 47,False,,
1914817,,True,Raja_Bhupendra_Narain_Singha_Bahadur_vs_Maharaj_Bahadur_Singh_And_on_2_April_1952,1952.0
1251841,,True,Raja_Kamakshyanarayan_Singh_Bahadur_vs_Chohan_Ram_And_Another_on_23_October_1952,1952.0
1749243,s.	65-A,False,,
491546,s.66,False,,
959234,Madan Mohan Singh v. Raj  Kishore  Kumari,False,,
511375,,True,Raja_Suriya_Pal_Singh_vs_State_Of_U_P_Anr_on_2_May_1952,1952.0
447410,"Land Improvement Loans
Act, 1883",False,,
5895490,"Agricultural Loans Act, 1884",False,,
1468228,section 4,False,,
218692,Section 7,False,,
1834183,Section 9,False,,
1060576,Section 10,False,,
807586,Section 12,False,,
49756294,articles 31(4),False,,
660119,article 31A,False,,
166932404,"article
31(3)",False,,
42533326,Section 73,False,,
1408999,article 196,False,,
282612,31B,False,,
377820,Religious Endowments Act,False,,
91098237,"Uttar Pradesh Zamindari Abolition and Land
Reforms Act",False,,
139381280,Bihar Land Reforms Act,False,,
629631,Raja Suriya Pal Singh v. The State of  U.P.,True,Raja_Suriya_Pal_Singh_vs_The_State_Of_U_P_And_Another_And_Other_on_27_May_1952,1952.0
136460171,Constitution (First Amendment)	 Act,False,,
452639,art. 3 1(2).,False,,
173480990,section 4,False,,
29832722,section 3 (8),False,,
166726239,Section 6,False,,
72781027,section 8 (2),False,,
144851414,Section  6 (a),False,,
25660321,"Loans Act, 1884",False,,
61039050,Section  7,False,,
197255420,Section 9,False,,
62825569,Section 10,False,,
114546355,Section 12,False,,
182708364,section 15,False,,
50465021,Section 18,False,,
137980731,Sections 27,False,,
183813533,28,False,,
194846050,Section 39,False,,
87672443,"section
42",False,,
90724536,Section 44,False,,
18309897,Section 65,False,,
185447283,section	 60,False,,
33533700,Section 68,False,,
59559770,Section  72,False,,
462743,"Sha	 Mulchand  &
Co.  Ltd.  v. Jawahar Mills Ltd.",True,Sha_Mulchand_Co_Ltd_In_Liquidation_vs_Jawahar_Mills_Ltd_on_9_December_1952,1952.0
1599765,s. 247,False,,
1226884,Art.	120,False,,
104825688,section	 38,False,,
9107,article 49,False,,
194236441,sections 109,False,,
1359088,"Timmalapalli	Virabhadra  Rao	  v.
Sokalchand Chunilal & Others",False,,
1452355,articles 48,False,,
1808033,"Hansraj Gupta
v.  Official  Liquidators,  Dehra  Dun	Mussoorie   Electric
Tramway Company Limited",False,,
1438194,articles 158,False,,
1762713,178.,False,,
1356139,section 56,False,,
101358195,section 26 (F),False,,
1435913,"Sarvamangala  Dasi	  v.
Paritosh  Kumar Das",False,,
103981,"O.R.M.O.	 M.SP.	(Firm)	v.   Nagappa
Chettiar",False,,
124022295,"Bhujangtao Daulatrao v.
Malojirao  Daulatrao",True,Shrimant_Sardar_Bhujangarao_Daulatrao_vs_Shrimant_Malojirao_Daulatrao_Ghorpade_on_30_January_1952,1952.0
11478526,(Bombay Revenue Jurisdiction Act,False,,
111283231,"Bombay Rent Free Estates Act, 1852",False,,
59808231,Section 4,False,,
59678,Basalingappagouda v. The Secretary of State,False,,
