overall_rank,id,label,year,url,node_type,community_id,subcommunity_id,seed_type,pagerank,betweenness,local_betweenness,bridge_score,in_degree,out_degree,pr_pct,bw_pct,local_bw_pct,composite_score,landmark
98,1430396,The_Commissioner_Hindu_Religious_vs_Sri_Lakshmindra_Thirtha_Swamiar_Of_Sri_on_16_April_1954,,https://indiankanoon.org/doc/1430396/,reference,0,C0_S14,expanded,0.0010990892133857413,0.0015005348997671043,0.00821503739976313,0.358974358974359,39,0,0.9917255297679112,0.9299697275479314,0.8421796165489405,0.937114026236125,False
99,1831036,Mohinder_Singh_Gill_Anr_vs_The_Chiief_Election_Commissioner_New_on_2_December_1977,,https://indiankanoon.org/doc/1831036/,reference,0,C0_S5,expanded,0.0006610593737485374,0.0027942990318019913,0.005848943670485751,0.34375,32,0,0.9767911200807265,0.9681130171543895,0.7945509586276488,0.9368718466195762,False
100,172276913,"Companies Act, 2013",,https://indiankanoon.org/doc/172276913/,reference,7,C7_S1,expanded,0.0006170883293895737,0.0010833853192448201,0.02253146168611167,0.2,45,0,0.9715438950554995,0.9023208879919273,0.9364278506559032,0.9368314833501514,False
101,79780222,South_Eastern_Coalfields_Ltd_vs_State_Of_M_P_And_Ors_on_13_October_2003,2003.0,https://indiankanoon.org/doc/79780222/,case,2,C2_S10,expanded,0.0004160008925412225,0.002674523776676495,0.012191853514143074,0.38095238095238093,14,7,0.9358224016145308,0.9652875882946519,0.8811301715438951,0.9366700302724521,False
102,1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,,https://indiankanoon.org/doc/1857950/,reference,0,C0_S5,expanded,0.0023541357666611046,0.0010606520265038562,0.012687462483395171,0.08333333333333333,48,0,0.9979818365287588,0.9005045408678103,0.8839556004036327,0.9361856710393544,False
103,1226569,"West Bengal Housing Board Etc vs Brijendra Prasad Gupta & Ors. Etc on 9 July, 1997",1997.0,https://indiankanoon.org/doc/1226569/,case,2,C2_S7,expanded,0.0005522839932809121,0.01174547595600891,0.004908963001064916,0.38461538461538464,3,10,0.9618567103935419,0.9945509586276489,0.7677093844601413,0.9361049445005046,False
104,1764481,S.B. Bhattacharjee vs S.D. Majumdar & Ors,,https://indiankanoon.org/doc/1764481/,case,15,C15,expanded,0.0004074376701434366,0.001140950042537479,0.2672268907563025,0.2857142857142857,4,3,0.9340060544904137,0.9071644803229062,0.9949545913218971,0.9354591321897074,False
105,969224,S_Sundaram_Pillai_Etc_vs_V_R_Pattabiraman_Etc_on_24_January_1985,1985.0,https://indiankanoon.org/doc/969224/,case,7,C7_S9,keyword,0.0004022517807175563,0.0017221645670551476,0.020527480207999885,0.6190476190476191,20,1,0.932795156407669,0.9394550958627649,0.9283551967709385,0.9345711402623613,False
106,1830927,Janata_Dal_vs_H_S_Chowdhary_And_Ors_on_28_August_1992,1992.0,https://indiankanoon.org/doc/1830927/,case,13,C13_S2,expanded,0.0003525990775704247,0.0018246149115353457,0.03242046709787255,0.5806451612903226,18,13,0.9142280524722503,0.9453077699293643,0.9509586276488395,0.9340060544904137,False
107,769768,24 (inclusive),,https://indiankanoon.org/doc/769768/,reference,5,C5_S1,expanded,0.00038529562667358706,0.0027050436997227865,0.012521155107070608,0.2692307692307692,26,0,0.9269424823410696,0.9658930373360242,0.8829465186680121,0.93372351160444,False
108,1868919,Tejumal_Bhojwani_And_Ors_vs_State_Of_U_P_on_26_August_2003,2003.0,https://indiankanoon.org/doc/1868919/,case,6,C6_S5,expanded,0.0006249359998647069,0.0010011285106945225,0.021424311924400315,0.25,8,4,0.9727547931382442,0.8946518668012109,0.9315842583249243,0.9332795156407669,False
109,17372683,Swiss Ribbons Pvt. Ltd. vs Union Of India,2019.0,https://indiankanoon.org/doc/17372683/,case,7,C7_S1,expanded,0.00033886842180157987,0.002105847411116446,0.02611867968402132,0.36507936507936506,30,33,0.9075681130171543,0.9543895055499495,0.9422805247225026,0.933239152371342,False
110,268805,Delhi_Transport_Corporation_vs_D_T_C_Mazdoor_Congress_on_4_September_1990,1990.0,https://indiankanoon.org/doc/268805/,case,0,C0_S5,expanded,0.00031491360800237197,0.004674443226501127,0.016490324370018215,0.39473684210526316,26,50,0.8958627648839556,0.9822401614530777,0.9097880928355196,0.9331987891019173,False
111,393016,Provincial Act,,https://indiankanoon.org/doc/393016/,reference,7,C7_S1,expanded,0.0005327136650987518,0.0031773169907258025,0.00671875001703291,0.6818181818181818,44,0,0.9553985872855701,0.9723511604439959,0.8098890010090818,0.9330776992936429,False
112,284265,Govt. Of A.P. & Anr vs Syed Akbar,,https://indiankanoon.org/doc/284265/,case,2,C2_S14,expanded,0.0005661917069723415,0.001728977177929914,0.009330450616027943,0.1,8,2,0.9646821392532795,0.9398587285570131,0.8554994954591322,0.9329162462159435,False
113,265971,Shaji Kuriakose and Anr. v.  Indian Oil Corpn. Ltd. and Ors.,,https://indiankanoon.org/doc/265971/,reference,6,C6_S2,expanded,0.0005934596326824188,0.0011955405285859113,0.015222277851792938,0.2857142857142857,7,0,0.9699293642785065,0.9109989909182644,0.9019172552976791,0.9327547931382442,False
114,43475503,Mrs_Maneka_Gandhi_vs_Union_Of_India_Uoi_And_Anr_on_25_January_1978,1978.0,https://indiankanoon.org/doc/43475503/,case,0,C0_S5,expanded,0.0004531971508303543,0.0017216775044544364,0.014622182155860636,0.1836734693877551,47,2,0.9428859737638748,0.9392532795156407,0.8976791120080726,0.9323915237134208,False
115,232986,"Dollar Company, Madras vs Collector Of Madras on 1 May, 1975",1975.0,https://indiankanoon.org/doc/232986/,case,6,C6_S7,expanded,0.0008311268322432274,0.0011412462549660635,0.011860418396920945,0.4,4,1,0.9838546922300706,0.9075681130171543,0.8789101917255298,0.9323511604439959,False
116,110685803,"Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013",,https://indiankanoon.org/doc/110685803/,reference,2,C2_S4,keyword,0.0003617578665786823,0.0025937793376513323,0.014705813311537816,0.25925925925925924,27,0,0.9182643794147326,0.9634712411705348,0.8980827447023209,0.9323107971745712,False
117,709776,Olga_Tellis_Ors_vs_Bombay_Municipal_Corporation_Ors_Etc_on_10_July_1985,1985.0,https://indiankanoon.org/doc/709776/,case,0,C0_S5,expanded,0.0005418271269242811,0.002037133716270303,0.008411539694385725,0.3783783783783784,34,3,0.9564076690211907,0.9519677093844602,0.8443995963673058,0.9322300706357216,False
118,113963352,"S.P. Chengalvaraya Naidu (Dead) By ... vs Jagannath (Dead) By L.Rs. And Others on 27 October, 1993",1993.0,https://indiankanoon.org/doc/113963352/,case,10,C10_S2,expanded,0.0004579984192377639,0.0009841341633669764,0.12657008002243364,0.46153846153846156,13,0,0.9436932391523714,0.893037336024218,0.9874873864783047,0.9321897073662967,False
119,1142205,Guruvayur_Devaswom_Managing_Commit_vs_C_K_Rajan_Others_on_14_August_2003,2003.0,https://indiankanoon.org/doc/1142205/,case,12,C12_S1,expanded,0.0005567672753912058,0.0009521765801496103,0.036509526785423754,0.5555555555555556,10,17,0.9630676084762866,0.8890010090817356,0.9556004036326943,0.9319475277497479,False
120,1471191,K.K. Bhalla vs State Of M.P. & Ors,,https://indiankanoon.org/doc/1471191/,case,2,C2_S9,expanded,0.00034099807239491636,0.0020874331120292965,0.02235214301224688,0.3333333333333333,8,10,0.9083753784056509,0.9535822401614531,0.9354187689202825,0.931866801210898,False
121,315007,"Om Prakash Gupta Vs. Ranbir B. Goyal (Civil
Appeal No.5460",,https://indiankanoon.org/doc/315007/,case,1,C1_S8,expanded,0.0005412178979618985,0.0018713762692391292,0.008959084939697869,0.2222222222222222,7,2,0.9560040363269425,0.9475277497477296,0.8496468213925328,0.9313420787083755,False
122,75737,M/S. National Insurance Co. Ltd vs Baljit Kaur And Ors,,https://indiankanoon.org/doc/75737/,case,4,C4_S5,expanded,0.0005662689405050654,0.0014773637150839003,0.010498687664041993,0.2857142857142857,5,2,0.9648839556004036,0.9289606458123107,0.867204843592331,0.930978809283552,False
123,1450343,Indian Succession Act,,https://indiankanoon.org/doc/1450343/,reference,1,C1_S2,expanded,0.0004905819548165716,0.001256333369762853,0.0189212116868524,0.2692307692307692,26,0,0.9501513622603431,0.9158425832492432,0.9216952573158426,0.9307366296670031,False
124,185815831,The Bombay Town Planning Act,,https://indiankanoon.org/doc/185815831/,reference,2,C2_S5,expanded,0.0007228817418011154,0.002558410763315006,0.004972188258845284,0.4166666666666667,36,0,0.9784056508577195,0.9628657921291625,0.7697275479313824,0.9304540867810294,False
125,685234,"Shri Ram Krishna Dalmia vs Shri Justice S. R. Tendolkar & ... on 28 March, 1958",,https://indiankanoon.org/doc/685234/,reference,0,C0_S2,expanded,0.0005762501076880461,0.0018524411182456752,0.007192428570300035,0.3333333333333333,39,0,0.9671039354187689,0.9465186680121089,0.8250252270433905,0.9304540867810293,False
126,4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,,https://indiankanoon.org/doc/4354/,reference,0,C0_S0,expanded,0.0008042441753719277,0.0013946218301495103,0.007859254082996519,0.25,36,0,0.9826437941473259,0.9245206861755803,0.8365287588294652,0.9301715438950555,False
127,108138991,Land Reforms Act,,https://indiankanoon.org/doc/108138991/,reference,8,C8_S2,keyword,0.00070554195519004,0.005452787889153921,0.003472241311795795,0.7857142857142857,28,0,0.9780020181634712,0.9864783047426842,0.7200807265388497,0.9298082744702322,False
128,79280249,Rameshwar_Prasad_Ors_vs_Union_Of_India_Anr_on_24_January_2006,2006.0,https://indiankanoon.org/doc/79280249/,case,0,C0_S10,expanded,0.00044329541008617174,0.0017922753630585174,0.011914630447716573,0.16666666666666666,6,12,0.9408678102926337,0.9426841574167507,0.8791120080726539,0.9292431886982846,False
129,1261076,"N.V. Srinivasa 
Murthy v. Mariyamma",,https://indiankanoon.org/doc/1261076/,case,5,C5_S6,expanded,0.0005437621878144742,0.001089398656870451,0.01975262927653209,0.0,7,1,0.9572149344096872,0.9027245206861756,0.9249243188698285,0.9289606458123109,False
130,651105,"Indian Sale of Goods Act, 1930",,https://indiankanoon.org/doc/651105/,reference,8,C8_S6,expanded,0.0006425940222912878,0.000961643510592972,0.017319252850291872,0.5675675675675675,37,0,0.974167507568113,0.8902119071644803,0.9148335015136226,0.9287184661957619,False
131,1737583,"Balco Employees Union (Regd.) vs Union Of India & Ors on 10 December, 2001",2001.0,https://indiankanoon.org/doc/1737583/,case,12,C12_S1,expanded,0.0002698758422863286,0.0035813372286081467,0.04051268650387323,0.6578947368421053,16,22,0.8647830474268415,0.9757820383451059,0.9600403632694248,0.928234106962664,False
132,1436914,A to the Forest Act,,https://indiankanoon.org/doc/1436914/,reference,12,C12_S0,expanded,0.0008395728549146002,0.0006750838385018282,0.09664948694128754,0.22580645161290322,31,0,0.984460141271443,0.843188698284561,0.9850655903128154,0.9280726538849647,False
133,1414476,Jai_Narain_Parasurampuria_Dead_Ors_vs_Pushpa_Devi_Saraf_Ors_on_24_August_2006,2006.0,https://indiankanoon.org/doc/1414476/,case,10,C10_S2,expanded,0.00025497854537018564,0.0033312497076628724,0.24093915087904466,0.38461538461538464,4,9,0.8478304742684157,0.9743693239152371,0.9939455095862765,0.9276690211907165,False
134,671631,Right to Information Act,,https://indiankanoon.org/doc/671631/,reference,0,C0_S2,expanded,0.00047716283102695856,0.001659394718521139,0.01072208079712054,0.3333333333333333,36,0,0.9477295660948537,0.9364278506559032,0.8696266397578204,0.9275882946518669,False
135,1785523,National Insurance Co. Ltd vs Laxmi Narain Dhut,,https://indiankanoon.org/doc/1785523/,case,4,C4_S5,expanded,0.0003627564359310367,0.0012600791646448022,0.04626559837914997,0.5555555555555556,5,4,0.9186680121089809,0.9160443995963673,0.9656912209889001,0.9270232088799193,False
136,1999892,Raghubans_Narain_Singh_vs_The_Uttar_Pradesh_Government_Through_on_23_September_1966,1966.0,https://indiankanoon.org/doc/1999892/,case,6,C6_S3,expanded,0.0006800010748268662,0.00207399731344667,0.005008389184780006,0.5555555555555556,8,1,0.9771947527749748,0.9531786074672048,0.7705348133198789,0.9262563067608477,False
137,1211891,"The States Reorganisation Act, 1956",,https://indiankanoon.org/doc/1211891/,reference,0,C0_S3,expanded,0.0005524553694073174,0.0023850489888939484,0.005510118092388157,0.39285714285714285,28,0,0.9620585267406659,0.9598385469223008,0.784460141271443,0.9256508577194754,False
138,196641,Mangt.Of M/S Sonepat Coop.Sugar Mills ... vs Ajit Singh,,https://indiankanoon.org/doc/196641/,reference,4,C4_S4,expanded,0.0006936139189752319,0.0018237411735336371,0.00523113271245616,0.42857142857142855,6,1,0.9778002018163471,0.9451059535822401,0.7780020181634713,0.9247628657921292,False
139,320017,"Representation of the People Act, 1951",,https://indiankanoon.org/doc/320017/,reference,0,C0_S8,expanded,0.0009219394717067495,0.0013559076367892864,0.006261727326565682,0.325,40,0,0.9886982845610495,0.922300706357215,0.8014127144298688,0.9246821392532796,False
140,983571,Wealth Tax Act,,https://indiankanoon.org/doc/983571/,reference,8,C8_S1,expanded,0.0004876218326418856,0.002073829960716581,0.006838444169132667,0.5833333333333334,24,0,0.9493440968718466,0.9529767911200807,0.8175580221997982,0.9244399596367305,False
141,1375046,"Lucknow Development Authority vs M.K. Gupta on 5 November, 1993",1993.0,https://indiankanoon.org/doc/1375046/,case,7,C7_S0,keyword,0.0004001498759143415,0.0010745475629282866,0.03162300188720242,0.4,16,9,0.9319878910191726,0.901715438950555,0.949949545913219,0.9234712411705348,False
142,182701402,"Environment Act, 1986",,https://indiankanoon.org/doc/182701402/,reference,12,C12_S6,expanded,0.000591030209590903,0.0006796591279826462,0.14896877418690704,0.16216216216216217,37,0,0.9697275479313825,0.8439959636730575,0.98970736629667,0.9234308779011101,False
143,1092818,M.C. Mehta vs Union Of India & Ors,,https://indiankanoon.org/doc/1092818/,case,9,C9_S0,expanded,0.0003756559773102165,0.0014038919318330677,0.018475452196382428,0.0,3,0,0.9235116044399596,0.9251261352169525,0.9196770938446014,0.9233905146316852,False
144,1683455,The Act,,https://indiankanoon.org/doc/1683455/,reference,7,C7_S12,expanded,0.00044398953147327847,0.0010142122695042156,0.02606317941289692,0.2619047619047619,42,0,0.9410696266397578,0.8956609485368315,0.9420787083753784,0.9231079717457115,False
145,1203995,"others vs. Union of
India and Another",,https://indiankanoon.org/doc/1203995/,reference,0,C0_S12,expanded,0.0007609067458608509,0.006718217712939765,0.002348218735140312,0.35,20,0,0.9814328960645813,0.9886982845610495,0.6750756811301716,0.9230676084762867,True
146,139381280,Bihar Land Reforms (Amendment) Act,,https://indiankanoon.org/doc/139381280/,reference,8,C8_S2,keyword,0.0006501158555516217,0.0009073388600272859,0.015134606467072802,0.6333333333333333,30,0,0.9747729566094854,0.8817356205852674,0.9009081735620585,0.9227850655903129,False
147,191265324,"Income-tax Act, 1922",,https://indiankanoon.org/doc/191265324/,reference,8,C8_S0,expanded,0.0005417825216382761,0.0013363710587958803,0.0095865002312054,0.4,30,0,0.9562058526740665,0.9204843592330979,0.8579212916246216,0.9222603430877901,False
148,895706,Chandavarkar_Sita_Ratna_Rao_vs_Ashalata_S_Guram_on_25_September_1986,1986.0,https://indiankanoon.org/doc/895706/,case,1,C1_S13,expanded,0.0002997638137005004,0.0018821015759759448,0.025639046213973223,0.34615384615384615,10,16,0.8871846619576186,0.9477295660948537,0.9404641775983855,0.922058526740666,False
149,91938676,Justice_K_S_Puttaswamy_Retd_And_Anr_vs_Union_Of_India_And_Ors_on_24_August_2017,2017.0,https://indiankanoon.org/doc/91938676/,case,0,C0_S2,expanded,0.00024383336156093123,0.005700733484521323,0.046453390443515576,0.1588785046728972,18,89,0.8347124117053482,0.9868819374369324,0.9660948536831483,0.921856710393542,False
150,54424454,A) of the Act,,https://indiankanoon.org/doc/54424454/,reference,2,C2_S1,expanded,0.0011365119742987857,0.0038843068394962873,0.00216420847297726,0.7358490566037735,53,0,0.9925327951564077,0.9784056508577195,0.6665993945509586,0.9216952573158426,False
151,74910796,"Stamp Act, 1889",,https://indiankanoon.org/doc/74910796/,reference,11,C11_S4,expanded,0.0006822378775285668,0.0024339415094042803,0.003717535142048277,0.7073170731707317,41,0,0.9773965691220989,0.9606458123107972,0.7315842583249244,0.9215338042381434,False
152,703393,"The Ahmedabad St. Xaviers College ... vs State Of Gujarat & Anr on 26 April, 1974",1974.0,https://indiankanoon.org/doc/703393/,case,0,C0_S4,expanded,0.00044495869672177594,0.001599312146320003,0.009196416208293251,0.19047619047619047,21,21,0.9420787083753784,0.9342078708375379,0.853481331987891,0.9212108980827447,False
153,735354,(7).,,https://indiankanoon.org/doc/735354/,reference,0,C0_S13,expanded,0.0005638558846105838,0.0021976343305596825,0.004716579029133901,0.425,40,0,0.9640766902119071,0.9564076690211907,0.7608476286579213,0.9203632694248234,False
154,86594,"Renusagar Power Co. Ltd vs General Electric Co on 7 October, 1993",1993.0,https://indiankanoon.org/doc/86594/,case,11,C11_S3,expanded,0.0002903244123164917,0.0014800945691695346,0.07505191048522267,0.3548387096774194,17,14,0.8813319878910192,0.9291624621594349,0.9802219979818365,0.920242179616549,False
155,121987320,Vidya Drolia vs Durga Trading Corporation,2020.0,https://indiankanoon.org/doc/121987320/,case,11,C11_S2,expanded,0.00024658397207745383,0.0036420092449884326,0.05891749932210686,0.28,14,36,0.8373360242179616,0.9761856710393542,0.9735620585267407,0.9201210898082745,False
