overall_rank,id,label,year,url,node_type,community_id,subcommunity_id,seed_type,pagerank,betweenness,local_betweenness,bridge_score,in_degree,out_degree,pr_pct,bw_pct,local_bw_pct,composite_score,landmark
190,39828,State_Of_Punjab_And_Anr_vs_Devans_Modern_Brewaries_Ltd_And_Anr_on_20_November_2003,2003.0,https://indiankanoon.org/doc/39828/,case,0,C0_S7,expanded,0.00028233328660395786,0.0023978131108677576,0.011407923406215709,0.2857142857142857,12,30,0.8746720484359233,0.9600403632694248,0.8762865792129162,0.9091422805247225,False
191,41602852,Jharkhand State Housing Board vs Shri Didar Singh,2018.0,https://indiankanoon.org/doc/41602852/,case,5,C5_S5,expanded,0.0002855228042535051,0.0014695369070382306,0.02164485239956938,0.14285714285714285,3,4,0.8776992936427851,0.9283551967709385,0.9323915237134208,0.9089001009081736,False
192,139734870,S_R_Bommai_And_Others_Etc_Etc_vs_Union_Of_India_And_Others_Etc_Etc_on_11_March_1994,1994.0,https://indiankanoon.org/doc/139734870/,case,0,C0_S3,expanded,0.0002882498344259918,0.0015744166169355937,0.01808456919873999,0.12962962962962962,26,28,0.8791120080726539,0.932795156407669,0.9176589303733602,0.9082946518668013,False
193,1016548,Surya_Dev_Rai_vs_Ram_Chander_Rai_Ors_on_7_August_2003,2003.0,https://indiankanoon.org/doc/1016548/,case,9,C9_S4,expanded,0.0003989274029256219,0.0009480935550639499,0.013899540129623213,0.5555555555555556,13,5,0.9313824419778002,0.8887991927346115,0.8918264379414732,0.9064379414732593,False
194,1134697,Union_Of_India_And_Another_vs_Tulsiram_Patel_And_Others_on_11_July_1985,1985.0,https://indiankanoon.org/doc/1134697/,case,0,C0_S5,expanded,0.0003411670925522267,0.0014801791609418392,0.009201698277115481,0.225,19,21,0.908577194752775,0.929364278506559,0.8536831483350151,0.9059132189707366,False
195,1152518,L_Chandra_Kumar_vs_Union_Of_India_And_Others_on_18_March_1997,1997.0,https://indiankanoon.org/doc/1152518/,case,0,C0_S6,expanded,0.00046797113964674986,0.0027578759700446795,0.00307593516018416,0.40476190476190477,26,16,0.9455095862764884,0.9669021190716448,0.7045408678102927,0.9058728557013118,False
196,317554,Church_Of_North_Of_India_vs_Lavajibhai_Ratanjibhai_Ors_on_3_May_2005,2005.0,https://indiankanoon.org/doc/317554/,case,1,C1_S3,expanded,0.0002582069653913299,0.0017949706177603582,0.023980250137763552,0.18181818181818182,5,6,0.8510595358224016,0.9428859737638748,0.9390514631685166,0.905388496468214,False
197,1714839,Orissa_Cement_Ltd_And_Ors_Etc_Etc_vs_State_Of_Orissa_And_Ors_Etc_Etc_on_4_April_1991,1991.0,https://indiankanoon.org/doc/1714839/,case,8,C8_S2,expanded,0.0002113248311726344,0.004836405143865498,0.04733664691031891,0.391304347826087,16,30,0.7957618567103936,0.9830474268415742,0.9667003027245207,0.9048637739656913,False
202,125596,"Bennett Coleman & Co. & Ors vs Union Of India & Ors on 30 October, 1972",1972.0,https://indiankanoon.org/doc/125596/,case,0,C0_S2,expanded,0.000630874038377329,0.0008733525144011236,0.006891742312402805,0.16666666666666666,22,20,0.9731584258324925,0.877497477295661,0.8195761856710394,0.9041775983854693,False
205,1101587,Punjab State Electricity Board Ltd vs Zora Singh & Ors,,https://indiankanoon.org/doc/1101587/,case,2,C2_S10,expanded,0.0005309077448992692,0.0012017861448453309,0.0052282372749085275,0.25,6,2,0.955196770938446,0.9114026236125126,0.7778002018163471,0.9021997981836529,False
208,892099,Padma Vs. Hiralal Motilal Desarda and Others,,https://indiankanoon.org/doc/892099/,case,9,C9_misc,expanded,0.0005251836796571044,0.0006395081740377466,0.019915532171163344,0.6153846153846154,7,6,0.9543895055499495,0.8371342078708376,0.9255297679112008,0.9017154389505551,False
209,865455,State_Of_Orissa_vs_M_A_Tulloch_And_Co_And_Connected_on_16_August_1963,1963.0,https://indiankanoon.org/doc/865455/,case,8,C8_S2,expanded,0.0005801646681985465,0.0005566469734844551,0.020517129373270476,0.4166666666666667,22,2,0.9685166498486377,0.8203834510595358,0.9281533804238143,0.9011907164480324,False
210,1293557,"Maganlal Chhagganlal (P) Ltd vs Municipal Corporation Of Greater ... on 11 April, 1974",1974.0,https://indiankanoon.org/doc/1293557/,case,0,C0_S3,expanded,0.0002784937908110255,0.002823518106369525,0.007090318908094282,0.475,17,23,0.8728557013118062,0.9687184661957619,0.8228052472250252,0.9011907164480323,False
211,1867873,"Intellectuals Forum, Tirupathi vs State Of A.P. & Ors",,https://indiankanoon.org/doc/1867873/,case,12,C12_S3,expanded,0.0002979055259412931,0.0010232984431190102,0.02591671462887535,0.25,10,6,0.8849646821392533,0.8966700302724521,0.9410696266397578,0.9008678102926337,False
212,232106,Popat And Kotecha Property vs State Bank Of India Staff Association,,https://indiankanoon.org/doc/232106/,case,5,C5_S6,expanded,0.0004688181815717847,0.0006742329729799288,0.019983579282662207,0.09090909090909091,8,3,0.9457114026236125,0.842986881937437,0.925933400605449,0.9006659939455096,False
213,1763701,Palitana Sugar Mills Pvt. Ltd. & Anr vs State Of Gujarat & Ors,,https://indiankanoon.org/doc/1763701/,case,10,C10_S7,expanded,0.0003178713948027564,0.0009054855140294858,0.027117696393625945,0.25,4,0,0.8976791120080726,0.8813319878910192,0.9447023208879919,0.9005449041372351,False
214,623976,"Tilokchand Motichand & Ors vs H.B. Munshi & Anr on 22 November, 1968",1968.0,https://indiankanoon.org/doc/623976/,case,0,C0_S7,expanded,0.0003599523470286765,0.011637012336995257,0.002230264716140611,0.56,15,10,0.9176589303733602,0.9943491422805247,0.6702320887991927,0.8988496468213927,False
216,1231549,Arunima Baruah vs Union Of India & Ors,,https://indiankanoon.org/doc/1231549/,case,10,C10_S2,expanded,0.000286627758722163,0.0010010283478150749,0.027117696393625945,0.5714285714285714,4,3,0.8783047426841574,0.8944500504540868,0.9447023208879919,0.898042381432896,False
217,118478827,Pioneer Urban Land And Infrastructure ... vs Union Of India,2019.0,https://indiankanoon.org/doc/118478827/,case,7,C7_S4,keyword,0.0002278803535759146,0.0017993184881799245,0.048843964420847624,0.3469387755102041,14,35,0.8175580221997982,0.9432896064581231,0.9679112008072653,0.8979212916246216,False
218,677551,"Allahabad Bank vs Canara Bank & Another on 10 April, 2000",2000.0,https://indiankanoon.org/doc/677551/,case,7,C7_S4,expanded,0.0005145286007067941,0.0006692256836360753,0.01501481753913672,0.28,13,12,0.9527749747729566,0.8421796165489405,0.8992936427850656,0.897840565085772,False
219,433120,Sulochana Chandrakant Galande vs Pune Municipal Transport & Ors,2010.0,https://indiankanoon.org/doc/433120/,case,2,C2_S14,expanded,0.00025169771514963,0.0020867975082668765,0.01433769412578937,0.17857142857142858,8,20,0.8435923309788093,0.953380423814329,0.8952573158425833,0.8978405650857719,False
220,1149874,"Reserve Bank Of India vs Peerless General Finance & Investment ... on 22 January, 1987",1987.0,https://indiankanoon.org/doc/1149874/,case,0,C0_S11,expanded,0.00046637960967332544,0.0024413641617037417,0.0023550122929317397,0.6428571428571429,23,5,0.9451059535822401,0.9608476286579213,0.6754793138244197,0.8974772956609486,False
221,1490167,"Malpe Vishwanath Acharya & Ors vs State Of Maharashtra & Anr on 19 December, 1997",1997.0,https://indiankanoon.org/doc/1490167/,case,1,C1_S14,expanded,0.00027634104716904833,0.0017523418794079114,0.01006883447783209,0.48,14,11,0.8698284561049445,0.9410696266397578,0.8623612512613522,0.8968314833501514,False
222,4992553,B.K Educational Services Pvt Ltd vs Parag Gupta And Associates,2018.0,https://indiankanoon.org/doc/4992553/,case,7,C7_S11,expanded,0.00022507562476240455,0.0019126180232381317,0.03993161390458996,0.40476190476190477,13,29,0.8135216952573159,0.9485368314833501,0.9588294651866801,0.8965893037336026,False
223,845318,State_Of_Tamil_Nadu_Etc_vs_Ramalinga_Samigal_Madam_Etc_on_1_May_1985,1985.0,https://indiankanoon.org/doc/845318/,case,1,C1_S3,expanded,0.0002732673831494769,0.0010079967707755848,0.03802403285813967,0.1111111111111111,7,2,0.8676084762865792,0.8952573158425833,0.9570131180625631,0.8965489404641777,False
224,1775396,Unni_Krishnan_J_P_And_Ors_Etc_Etc_vs_State_Of_Andhra_Pradesh_And_Ors_Etc_Etc_on_4_February_1993,1993.0,https://indiankanoon.org/doc/1775396/,case,0,C0_S4,expanded,0.0002511116647031165,0.0015554114998257431,0.021406318375580356,0.1568627450980392,15,36,0.8427850655903129,0.9321897073662967,0.9313824419778002,0.8962663975782039,False
228,925018,"State of Karnataka vs. Vishwabharathi House Building 
Coop. Society and others",,https://indiankanoon.org/doc/925018/,case,7,C7_S0,expanded,0.00042827445779917387,0.0008707567822331833,0.008142026250032961,0.4666666666666667,11,4,0.9384460141271443,0.8770938446014127,0.8405650857719476,0.8943289606458124,False
229,1356184,"Indian Council For Enviro-Legal Action vs Union Of India & Ors on 18 July, 2011",2011.0,https://indiankanoon.org/doc/1356184/,case,12,C12_S4,expanded,0.00022091533455098652,0.002928822721232624,0.017282056849890832,0.6842105263157895,16,22,0.8084762865792129,0.9697275479313825,0.9144298688193744,0.894167507568113,False
230,1515299,Sidhartha Vashisht @ Manu Sharma vs State (Nct Of Delhi),2010.0,https://indiankanoon.org/doc/1515299/,case,0,C0_S1,expanded,0.0003251718834603217,0.0012217265038157303,0.007965917225033772,0.25,10,10,0.9011099899091827,0.9128153380423815,0.8377396569122099,0.8931180625630677,False
233,1513693,"L.I.C. Of India & Anr vs Consumer Education & Research Centre & ... on 10 May, 1995",1995.0,https://indiankanoon.org/doc/1513693/,case,9,C9_S9,expanded,0.00024714775236202584,0.0011344501491451799,0.06292948102735078,0.46875,14,18,0.8375378405650857,0.9063572149344097,0.9763874873864783,0.8928355196770938,False
236,861688,"R. Pandian And Anothera. Deivendran Son ... vs State Of Tamil Naduthrough The ... on 21 October, 1997",1997.0,https://indiankanoon.org/doc/861688/,case,0,C0_S13,expanded,0.00038596394906896027,0.0014481030309932321,0.004311333468618289,0.5,24,2,0.9273461150353178,0.9273461150353178,0.7519677093844601,0.8922704339051464,False
239,607622,"State Of Maharashtra vs Digambar on 12 May, 1995",1995.0,https://indiankanoon.org/doc/607622/,case,2,C2_S3,expanded,0.0006172417149854427,0.012227460600817152,0.00048695264061117394,0.6,9,1,0.9717457114026236,0.9949545913218971,0.5216952573158425,0.8910191725529768,False
241,926715,"Gwalior Rayon Silk Mfg. (Wvg.) Co. Ltd vs Custodian Of Vested Forests Palghat And ... on 6 April, 1990",1990.0,https://indiankanoon.org/doc/926715/,case,10,C10_S3,expanded,0.00029421226932739575,0.000690847380511694,0.11894149650229734,0.6363636363636364,6,5,0.8835519677093845,0.8462159434914228,0.9870837537840566,0.8893239152371343,False
243,1937304,"M.I. Builders Pvt. Ltd vs Radhey Shyam Sahu And Others on 26 July, 1999",1999.0,https://indiankanoon.org/doc/1937304/,case,2,C2_S9,expanded,0.00027239512601857224,0.003977439428239701,0.004360467535784935,0.6333333333333333,12,18,0.8661957618567104,0.979212916246216,0.753582240161453,0.8888799192734613,False
244,879535,State_Of_West_Bengal_vs_Kesoram_Industries_Ltd_And_Ors_on_15_January_2004,2004.0,https://indiankanoon.org/doc/879535/,case,0,C0_S7,expanded,0.00023230442786285101,0.005023148952310599,0.007684951205240878,0.5714285714285714,16,54,0.8209889001009082,0.9840565085771947,0.8339051463168516,0.8887991927346116,False
248,1294876,Hindustan Zinc Ltd vs Friends Coal Carbonisation,,https://indiankanoon.org/doc/1294876/,case,11,C11_S3,expanded,0.00034396012378940487,0.0007613689587648355,0.014446284079177535,0.2,4,1,0.9107971745711403,0.8611503531786074,0.8962663975782038,0.8880322906155398,False
251,1383496,M_S_Girnar_Traders_vs_State_Of_Maharashtra_Ors_on_11_January_2011,2011.0,https://indiankanoon.org/doc/1383496/,case,2,C2_S5,expanded,0.0001899903807474672,0.006149851958962089,0.020368001251234776,0.5094339622641509,12,41,0.7650857719475278,0.9876892028254288,0.927547931382442,0.8866195761856711,False
252,66970168,Supreme_Court_Advocates_On_Record_vs_Union_Of_India_on_16_October_2015,2015.0,https://indiankanoon.org/doc/66970168/,case,0,C0_S6,expanded,0.0001752294637403967,0.014193987419933269,0.047591238565487366,0.226890756302521,13,106,0.7368314833501514,0.9959636730575177,0.9671039354187689,0.8865388496468215,False
253,1748256,The_Barium_Chemicals_Ltd_And_Anr_vs_The_Company_Law_Board_And_Others_on_4_May_1966,1966.0,https://indiankanoon.org/doc/1748256/,case,0,C0_S0,expanded,0.0005102969583962812,0.0008467574472110768,0.005441714722153678,0.18181818181818182,21,1,0.9523713420787083,0.8714429868819374,0.7832492431886983,0.8861755802219979,False
254,173015163,Bharat Aluminium Co vs Kaiser Aluminium Technical ...,2012.0,https://indiankanoon.org/doc/173015163/,case,11,C11_S0,expanded,0.0002547930567685111,0.001351719744697568,0.014028029898612307,0.375,13,11,0.8472250252270433,0.9214934409687184,0.8932391523713421,0.8861352169525732,False
256,1363234,Indra_Sawhney_Etc_Etc_vs_Union_Of_India_And_Others_Etc_Etc_on_16_November_1992,1992.0,https://indiankanoon.org/doc/1363234/,case,0,C0_S6,expanded,0.000283194354431082,0.0009183470630734825,0.01618851003727672,0.061224489795918366,26,23,0.8752774974772957,0.8841574167507568,0.9071644803229062,0.8852068617558022,False
258,223504,Indian_Express_Newspapers_Bombay_vs_Union_Of_India_Ors_Etc_Etc_on_6_December_1984,1984.0,https://indiankanoon.org/doc/223504/,case,0,C0_S2,expanded,0.0003849647128381118,0.0008110766702512974,0.007676849367392832,0.25925925925925924,26,1,0.9265388496468214,0.8684157416750757,0.8332996972754794,0.8846417759838547,False
259,774914,"Ratan Kumar Tandon & Ors vs State Of Uttar Pradesh on 1 August, 1996",1996.0,https://indiankanoon.org/doc/774914/,case,2,C2_S3,expanded,0.0010156834329711193,0.0101244909155637,0.00020388770720432208,0.4,2,3,0.9907164480322906,0.992936427850656,0.4557013118062563,0.8846014127144299,True
260,4504378,Swamy_Atmananda_Ors_vs_Sri_Ramakrishna_Tapovanam_Ors_on_13_April_2005,2005.0,https://indiankanoon.org/doc/4504378/,case,1,C1_S3,expanded,0.0002993172767534188,0.0011350984669304192,0.007813462548698238,0.4166666666666667,6,6,0.8865792129162462,0.9067608476286579,0.8355196770938446,0.8844399596367306,False
262,730804,Life_Insurance_Corporation_Of_India_vs_Escorts_Ltd_Ors_on_19_December_1985,1985.0,https://indiankanoon.org/doc/730804/,case,9,C9_S9,expanded,0.00036658543852222786,0.0005681907520457337,0.02219727708655523,0.56,25,0,0.9194752774974773,0.8240161453077699,0.934409687184662,0.8842785065590313,False
263,441001,Nair_Service_Society_Ltd_vs_Rev_Father_K_C_Alexander_Ors_on_12_February_1968,1968.0,https://indiankanoon.org/doc/441001/,case,5,C5_S5,expanded,0.0003286935210251832,0.0006565923267550033,0.021933349661189185,0.2,10,0,0.903531786074672,0.8403632694248234,0.9334006054490414,0.8842381432896065,False
265,747481,"Sridevi & Ors vs. 
Jayaraja Shetty & Ors",,https://indiankanoon.org/doc/747481/,case,1,C1_S21,expanded,0.0005864621454542258,0.0007271840820600827,0.005079206320160481,0.0,5,0,0.9691220988900101,0.8542885973763875,0.7735620585267406,0.8840766902119072,False
266,4436830,Monnet_Ispat_And_Energy_Ltd_vs_Union_Of_India_And_Ors_on_26_July_2012,2012.0,https://indiankanoon.org/doc/4436830/,case,8,C8_S2,expanded,0.0001696716627546967,0.00950656983018807,0.0934618382626275,0.5254237288135594,5,54,0.7253279515640767,0.9921291624621594,0.9848637739656912,0.8839556004036327,False
269,744830,"Maharaj Singh vs State Of Uttar Pradesh & Others on 2 November, 1976",1976.0,https://indiankanoon.org/doc/744830/,case,1,C1_S16,expanded,0.00018117508956394648,0.006232752997448731,0.02710872987020586,0.6,9,36,0.7493440968718467,0.9880928355196771,0.9442986881937437,0.8838345105953583,False
270,127517806,Justice_K_S_Puttaswamy_Retd_vs_Union_Of_India_on_26_September_2018,2018.0,https://indiankanoon.org/doc/127517806/,case,0,C0_S8,expanded,0.00017252151889063063,0.011075943324688349,0.047454526474386444,0.25217391304347825,10,105,0.7289606458123108,0.9939455095862765,0.9669021190716448,0.882542885973764,False
271,595099,Bandhua_Mukti_Morcha_vs_Union_Of_India_Others_on_16_December_1983,1983.0,https://indiankanoon.org/doc/595099/,case,0,C0_S9,expanded,0.0004455541512149814,0.000713866764248512,0.007203342517956813,0.36363636363636365,32,1,0.9422805247225026,0.8510595358224016,0.8254288597376388,0.8824217961654894,False
272,112850760,S_P_Gupta_vs_Union_Of_India_Anr_on_30_December_1981,1981.0,https://indiankanoon.org/doc/112850760/,case,0,C0_S6,expanded,0.0011525354182463467,0.000626453015754938,0.004475377411731608,0.3548387096774194,30,1,0.992936427850656,0.8347124117053482,0.7553985872855701,0.8821392532795157,False
273,255914,"Shreenath & Another vs Rajesh & Others on 13 April, 1998",1998.0,https://indiankanoon.org/doc/255914/,case,5,C5_S8,expanded,0.000253004492461821,0.0013569513452087437,0.01116612864301175,0.3,6,4,0.8458123107971746,0.9225025227043391,0.8738647830474269,0.8820988900100908,False
274,181931435,M/S. Innoventive Industries Ltd vs Icici Bank,2017.0,https://indiankanoon.org/doc/181931435/,case,7,C7_S1,expanded,0.00023828690234042096,0.0016642385569142011,0.011417610678053712,0.4883720930232558,16,27,0.829263370332997,0.9374369323915237,0.8764883955600403,0.8819778002018165,False
276,1934103,"Vellore Citizens Welfare Forum vs Union Of India & Ors on 28 August, 1996",1996.0,https://indiankanoon.org/doc/1934103/,case,12,C12_S3,expanded,0.00034119358233916024,0.00047963722297557636,0.09336098944027335,0.2,18,7,0.9087790110998991,0.801614530776993,0.9846619576185671,0.8810898082744704,False
278,1624674,"Director Of Inspection Of Income ... vs Pooran Mal & Sons & Another on 20 September, 1974",1974.0,https://indiankanoon.org/doc/1624674/,case,8,C8_S0,expanded,0.0006373040849355012,0.0013534346210691437,0.001344863268041726,0.25,1,3,0.9736629667003027,0.9220988900100908,0.6125126135216953,0.8808072653884964,False
280,1524072,K_T_Plantation_Pvt_Ltd_Anr_vs_State_Of_Karnataka_on_9_August_2011,2011.0,https://indiankanoon.org/doc/1524072/,case,0,C0_S0,expanded,0.00017614815302786194,0.010582465697231173,0.022275578421890145,0.38461538461538464,15,63,0.7392532795156408,0.9933400605449041,0.9348133198789101,0.8799999999999999,False
281,21170430,"J.J. Lal Pvt. Ltd. & Ors  v.
M.R. Murali and Anr",,https://indiankanoon.org/doc/21170430/,case,1,C1_S8,expanded,0.00032856917777109853,0.0009648334847821165,0.006647903496729452,0.16666666666666666,3,3,0.9031281533804238,0.8910191725529768,0.808678102926337,0.8793945509586276,False
